periodo,instituicao,tipo_de_especialidade,doentes_saidos,dias_de_internamento,length_patiant,new_var,year,month,week,weekday,doentes_saidos_lag,dias_de_internamento_lag,doentes_saidos_var,dias_de_internamento_var,instituicao1,length_stay_var,tipo_instituicao
2020-02-01,"Hospital de Cascais, PPP",Especialidade Médica,900,8916,9.90666666666667,2,2020,Feb,5,Sat,486,4613,414,4303,"Hospital de Cascais, PPP",10.3937198067633,Hospital
2020-02-01,"Hospital Garcia de Orta, EPE",Especialidade Médica,1454,18202,12.5185694635488,2,2020,Feb,5,Sat,790,9460,664,8742,"Hospital Garcia de Orta, EPE",13.1656626506024,Hospital
2020-02-01,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",Especialidade Médica,2577,20787,8.06635622817229,2,2020,Feb,5,Sat,1355,10726,1222,10061,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",8.23322422258593,Hospital
2020-02-01,"Instituto Português Oncologia do Porto, EPE",Especialidade Médica,754,7462,9.89655172413793,2,2020,Feb,5,Sat,398,3858,356,3604,"Instituto Português Oncologia do Porto, EPE",10.123595505618,Cancer hospital
2020-02-01,"Unidade Local de Saúde de Matosinhos, EPE",Especialidade Médica,1310,12342,9.42137404580153,2,2020,Feb,5,Sat,691,6711,619,5631,"Unidade Local de Saúde de Matosinhos, EPE",9.09693053311793,Hospital
2020-03-01,"Unidade Local de Saúde do Litoral Alentejano, EPE",Especialidade Médica,676,5933,8.77662721893491,2,2020,Mar,9,Sun,467,4093,209,1840,"Unidade Local de Saúde do Litoral Alentejano, EPE",8.80382775119617,Hospital
2020-03-01,Hospital Dr. Francisco Zagalo,Especialidade Médica,74,1361,18.3918918918919,2,2020,Mar,9,Sun,43,913,31,448,Hospital Dr. Francisco Zagalo,14.4516129032258,Hospital
2020-03-01,"Centro Hospitalar Universitário de São João, EPE",Especialidade Médica,3883,40211,10.3556528457378,2,2020,Mar,9,Sun,2656,28439,1227,11772,"Centro Hospitalar Universitário de São João, EPE",9.59413202933985,University
2020-03-01,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",Especialidade Médica,731,6175,8.44733242134063,2,2020,Mar,9,Sun,530,4314,201,1861,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",9.25870646766169,Hospital
2020-03-01,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",Especialidade Médica,3642,29677,8.14854475562878,2,2020,Mar,9,Sun,2577,20787,1065,8890,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",8.34741784037559,Hospital
2020-03-01,"Hospital da Senhora da Oliveira, Guimarães, EPE",Especialidade Médica,2387,26967,11.2974444909929,2,2020,Mar,9,Sun,1712,18790,675,8177,"Hospital da Senhora da Oliveira, Guimarães, EPE",12.1140740740741,Hospital
2020-03-01,"Unidade Local de Saúde do Nordeste, EPE",Especialidade Médica,1315,14219,10.812927756654,2,2020,Mar,9,Sun,927,10147,388,4072,"Unidade Local de Saúde do Nordeste, EPE",10.4948453608247,Hospital
2020-04-01,"Hospital Espírito Santo de Évora, EPE",Especialidade Médica,1670,13662,8.18083832335329,2,2020,Apr,14,Wed,1364,11000,306,2662,"Hospital Espírito Santo de Évora, EPE",8.69934640522876,Hospital
2020-04-01,"Centro Hospitalar de Leiria, EPE",Especialidade Médica,3215,29374,9.13654743390358,2,2020,Apr,14,Wed,2621,23016,594,6358,"Centro Hospitalar de Leiria, EPE",10.7037037037037,Hospital
2020-04-01,"Centro Hospitalar do Baixo Vouga, EPE",Especialidade Médica,2109,22289,10.5685158843054,2,2020,Apr,14,Wed,1694,17565,415,4724,"Centro Hospitalar do Baixo Vouga, EPE",11.3831325301205,Hospital
2020-04-01,"Centro Hospitalar de Lisboa Ocidental, EPE",Especialidade Médica,3224,34863,10.8135856079404,2,2020,Apr,14,Wed,2672,28009,552,6854,"Centro Hospitalar de Lisboa Ocidental, EPE",12.4166666666667,Hospital
2020-04-01,"Centro Hospitalar do Oeste, EPE",Especialidade Médica,2324,20339,8.75172117039587,2,2020,Apr,14,Wed,1857,16430,467,3909,"Centro Hospitalar do Oeste, EPE",8.37044967880086,Hospital
2020-04-01,"Centro Hospitalar Universitário de Lisboa Norte, EPE",Especialidade Médica,5671,57662,10.1678716275789,2,2020,Apr,14,Wed,4788,48112,883,9550,"Centro Hospitalar Universitário de Lisboa Norte, EPE",10.8154020385051,University
2020-04-01,"Centro Hospitalar Médio Tejo, EPE",Especialidade Médica,2654,27453,10.344009042954,2,2020,Apr,14,Wed,2150,21596,504,5857,"Centro Hospitalar Médio Tejo, EPE",11.6210317460317,Hospital
2020-04-01,"Hospital Professor Doutor Fernando Fonseca, EPE",Especialidade Médica,4502,51105,11.3516215015549,2,2020,Apr,14,Wed,3674,40972,828,10133,"Hospital Professor Doutor Fernando Fonseca, EPE",12.237922705314,Hospital
2020-04-01,"Hospital Garcia de Orta, EPE",Especialidade Médica,2711,33361,12.3057912209517,2,2020,Apr,14,Wed,2144,26440,567,6921,"Hospital Garcia de Orta, EPE",12.2063492063492,Hospital
2020-04-01,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",Especialidade Médica,2613,28286,10.8251052430157,2,2020,Apr,14,Wed,2049,21632,564,6654,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",11.7978723404255,Hospital
2020-04-01,"Hospital Santa Maria Maior, EPE",Especialidade Médica,1057,9087,8.59697256385998,2,2020,Apr,14,Wed,881,7397,176,1690,"Hospital Santa Maria Maior, EPE",9.60227272727273,Hospital
2020-05-01,"Centro Hospitalar de Setúbal, EPE",Especialidade Médica,3138,27167,8.65742511153601,2,2020,May,18,Fri,2632,22057,506,5110,"Centro Hospitalar de Setúbal, EPE",10.098814229249,Hospital
2020-05-01,"Centro Hospitalar Universitário de Lisboa Norte, EPE",Especialidade Médica,6757,70066,10.3693947017907,2,2020,May,18,Fri,5671,57662,1086,12404,"Centro Hospitalar Universitário de Lisboa Norte, EPE",11.4217311233886,University
2020-05-01,"Centro Hospitalar Médio Tejo, EPE",Especialidade Médica,3187,33841,10.6184499529338,2,2020,May,18,Fri,2654,27453,533,6388,"Centro Hospitalar Médio Tejo, EPE",11.984990619137,Hospital
2020-05-01,"Hospital Distrital de Santarém, EPE",Especialidade Médica,3341,30320,9.07512720742293,2,2020,May,18,Fri,2753,25034,588,5286,"Hospital Distrital de Santarém, EPE",8.98979591836735,Hospital
2020-05-01,"Centro Hospitalar do Médio Ave, EPE",Especialidade Médica,1481,18165,12.2653612424038,2,2020,May,18,Fri,1253,14688,228,3477,"Centro Hospitalar do Médio Ave, EPE",15.25,Hospital
2020-05-01,"Hospital de Braga, EPE",Especialidade Médica,3986,41095,10.3098344204717,2,2020,May,18,Fri,3319,34074,667,7021,"Hospital de Braga, EPE",10.5262368815592,Hospital
2020-05-01,"Hospital de Magalhães Lemos, EPE",Especialidade Médica,860,15438,17.9511627906977,2,2020,May,18,Fri,731,13123,129,2315,"Hospital de Magalhães Lemos, EPE",17.9457364341085,Hospital
2020-05-01,"Instituto Português Oncologia do Porto, EPE",Especialidade Médica,1669,15876,9.5122828040743,2,2020,May,18,Fri,1358,12971,311,2905,"Instituto Português Oncologia do Porto, EPE",9.34083601286174,Cancer hospital
2020-05-01,"Unidade Local de Saúde do Alto Minho, EPE",Especialidade Médica,2639,25301,9.58734369079197,2,2020,May,18,Fri,2230,20855,409,4446,"Unidade Local de Saúde do Alto Minho, EPE",10.8704156479218,Hospital
2020-06-01,"Unidade Local de Saúde do Baixo Alentejo, EPE",Especialidade Médica,1406,14018,9.9701280227596,2,2020,Jun,22,Mon,1204,11780,202,2238,"Unidade Local de Saúde do Baixo Alentejo, EPE",11.0792079207921,Hospital
2020-06-01,"Instituto Português Oncologia de Coimbra, EPE",Especialidade Médica,765,4954,6.47581699346405,2,2020,Jun,22,Mon,665,4213,100,741,"Instituto Português Oncologia de Coimbra, EPE",7.41,Cancer hospital
2020-06-01,"Centro Hospitalar de Lisboa Ocidental, EPE",Especialidade Médica,4443,50336,11.3292820166554,2,2020,Jun,22,Mon,3803,42516,640,7820,"Centro Hospitalar de Lisboa Ocidental, EPE",12.21875,Hospital
2020-06-01,"Centro Hospitalar Universitário de Lisboa Norte, EPE",Especialidade Médica,8003,82567,10.317006122704,2,2020,Jun,22,Mon,6757,70066,1246,12501,"Centro Hospitalar Universitário de Lisboa Norte, EPE",10.0329052969502,University
2020-06-01,"Hospital Garcia de Orta, EPE",Especialidade Médica,3791,48306,12.7422843576893,2,2020,Jun,22,Mon,3272,40996,519,7310,"Hospital Garcia de Orta, EPE",14.0847784200385,Hospital
2020-06-01,"Centro Hospitalar Universitário de São João, EPE",Especialidade Médica,6710,72407,10.7909090909091,2,2020,Jun,22,Mon,5729,60727,981,11680,"Centro Hospitalar Universitário de São João, EPE",11.9062181447503,University
2020-06-01,"Hospital de Braga, EPE",Especialidade Médica,4615,47994,10.3995666305525,2,2020,Jun,22,Mon,3986,41095,629,6899,"Hospital de Braga, EPE",10.9682034976153,Hospital
2020-06-01,"Unidade Local de Saúde de Matosinhos, EPE",Especialidade Médica,3152,30798,9.77093908629442,2,2020,Jun,22,Mon,2747,26655,405,4143,"Unidade Local de Saúde de Matosinhos, EPE",10.2296296296296,Hospital
2020-06-01,"Unidade Local de Saúde do Nordeste, EPE",Especialidade Médica,2172,23828,10.9705340699816,2,2020,Jun,22,Mon,1856,20481,316,3347,"Unidade Local de Saúde do Nordeste, EPE",10.5917721518987,Hospital
2020-07-01,"Centro Hospitalar do Baixo Vouga, EPE",Especialidade Médica,3366,37156,11.0386215092097,2,2020,Jul,27,Wed,2907,32252,459,4904,"Centro Hospitalar do Baixo Vouga, EPE",10.6840958605664,Hospital
2020-07-01,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,Especialidade Médica,136,10631,78.1691176470588,2,2020,Jul,27,Wed,118,9222,18,1409,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,78.2777777777778,Hospital
2020-07-01,"Unidade Local de Saúde da Guarda, EPE",Especialidade Médica,2571,32640,12.6954492415403,2,2020,Jul,27,Wed,2211,27844,360,4796,"Unidade Local de Saúde da Guarda, EPE",13.3222222222222,Hospital
2020-07-01,"Unidade Local de Saúde de Castelo Branco, EPE",Especialidade Médica,1921,15470,8.05309734513274,2,2020,Jul,27,Wed,1658,13359,263,2111,"Unidade Local de Saúde de Castelo Branco, EPE",8.02661596958175,Hospital
2020-07-01,"Hospital de Cascais, PPP",Especialidade Médica,2652,28605,10.7861990950226,2,2020,Jul,27,Wed,2269,24267,383,4338,"Hospital de Cascais, PPP",11.3263707571802,Hospital
2020-07-01,"Centro Hospitalar do Médio Ave, EPE",Especialidade Médica,2017,25052,12.4204263758057,2,2020,Jul,27,Wed,1740,21566,277,3486,"Centro Hospitalar do Médio Ave, EPE",12.5848375451264,Hospital
2020-07-01,"Centro Hospitalar Universitário do Porto, EPE",Especialidade Médica,5165,66776,12.9285575992256,2,2020,Jul,27,Wed,4381,57192,784,9584,"Centro Hospitalar Universitário do Porto, EPE",12.2244897959184,University
2020-07-01,"Centro Hospitalar Entre Douro e Vouga, EPE",Especialidade Médica,4052,40957,10.107847976308,2,2020,Jul,27,Wed,3560,36436,492,4521,"Centro Hospitalar Entre Douro e Vouga, EPE",9.1890243902439,Hospital
2020-07-01,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",Especialidade Médica,1440,12411,8.61875,2,2020,Jul,27,Wed,1286,11073,154,1338,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",8.68831168831169,Hospital
2020-07-01,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",Especialidade Médica,7183,60411,8.4102742586663,2,2020,Jul,27,Wed,6199,52119,984,8292,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",8.42682926829268,Hospital
2020-07-01,"Hospital da Senhora da Oliveira, Guimarães, EPE",Especialidade Médica,4750,55497,11.6835789473684,2,2020,Jul,27,Wed,4082,48716,668,6781,"Hospital da Senhora da Oliveira, Guimarães, EPE",10.1511976047904,Hospital
2020-08-01,"Centro Hospitalar Universitário do Algarve,EPE",Especialidade Médica,8002,95958,11.9917520619845,2,2020,Aug,31,Sat,7044,84713,958,11245,"Centro Hospitalar Universitário do Algarve,EPE",11.7379958246347,University
2020-08-01,"Centro Hospitalar Universitário Cova da Beira, EPE",Especialidade Médica,3121,27054,8.66837552066645,2,2020,Aug,31,Sat,2765,24114,356,2940,"Centro Hospitalar Universitário Cova da Beira, EPE",8.25842696629213,University
2020-08-01,"Centro Hospitalar de Leiria, EPE",Especialidade Médica,6109,57625,9.43280405958422,2,2020,Aug,31,Sat,5357,48858,752,8767,"Centro Hospitalar de Leiria, EPE",11.6582446808511,Hospital
2020-08-01,"Hospital Distrital da Figueira da Foz, EPE",Especialidade Médica,1552,13547,8.72873711340206,2,2020,Aug,31,Sat,1383,11993,169,1554,"Hospital Distrital da Figueira da Foz, EPE",9.19526627218935,Hospital
2020-08-01,"Unidade Local de Saúde da Guarda, EPE",Especialidade Médica,2879,37175,12.9124696075026,2,2020,Aug,31,Sat,2571,32640,308,4535,"Unidade Local de Saúde da Guarda, EPE",14.724025974026,Hospital
2020-08-01,"Centro Hospitalar Barreiro/Montijo, EPE",Especialidade Médica,2909,41713,14.3392918528704,2,2020,Aug,31,Sat,2590,36702,319,5011,"Centro Hospitalar Barreiro/Montijo, EPE",15.7084639498433,Hospital
2020-08-01,"Centro Hospitalar de Setúbal, EPE",Especialidade Médica,4823,43721,9.06510470661414,2,2020,Aug,31,Sat,4265,38056,558,5665,"Centro Hospitalar de Setúbal, EPE",10.1523297491039,Hospital
2020-08-01,"Centro Hospitalar do Oeste, EPE",Especialidade Médica,4308,38590,8.9577530176416,2,2020,Aug,31,Sat,3813,33971,495,4619,"Centro Hospitalar do Oeste, EPE",9.33131313131313,Hospital
2020-08-01,"Hospital de Loures, PPP",Especialidade Médica,5733,66788,11.6497470783185,2,2020,Aug,31,Sat,5075,58812,658,7976,"Hospital de Loures, PPP",12.1215805471125,Hospital
2020-08-01,"Hospital Garcia de Orta, EPE",Especialidade Médica,4904,63235,12.8945758564437,2,2020,Aug,31,Sat,4343,55825,561,7410,"Hospital Garcia de Orta, EPE",13.2085561497326,Hospital
2020-08-01,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",Especialidade Médica,1613,13900,8.61748295102294,2,2020,Aug,31,Sat,1440,12411,173,1489,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",8.60693641618497,Hospital
2020-09-01,"Hospital Espírito Santo de Évora, EPE",Especialidade Médica,3362,29945,8.9069006543724,2,2020,Sep,35,Tue,2999,26692,363,3253,"Hospital Espírito Santo de Évora, EPE",8.96143250688705,Hospital
2020-09-01,"Centro Hospitalar Universitário do Algarve,EPE",Especialidade Médica,8938,107786,12.0592973819646,2,2020,Sep,35,Tue,8002,95958,936,11828,"Centro Hospitalar Universitário do Algarve,EPE",12.6367521367521,University
2020-09-01,"Centro Hospitalar do Baixo Vouga, EPE",Especialidade Médica,4192,47092,11.2337786259542,2,2020,Sep,35,Tue,3762,42202,430,4890,"Centro Hospitalar do Baixo Vouga, EPE",11.3720930232558,Hospital
2020-09-01,"Centro Hospitalar e Universitário de Coimbra, EPE",Especialidade Médica,14091,156886,11.1337733304946,2,2020,Sep,35,Tue,12567,139392,1524,17494,"Centro Hospitalar e Universitário de Coimbra, EPE",11.4790026246719,University
2020-09-01,"Centro Hospitalar Tondela-Viseu, EPE",Especialidade Médica,6721,69175,10.2923672072608,2,2020,Sep,35,Tue,5970,61683,751,7492,"Centro Hospitalar Tondela-Viseu, EPE",9.97603195739015,Hospital
2020-09-01,Hospital Dr. Francisco Zagalo,Especialidade Médica,291,4236,14.5567010309278,2,2020,Sep,35,Tue,280,3934,11,302,Hospital Dr. Francisco Zagalo,27.4545454545455,Hospital
2020-09-01,"Centro Hospitalar Universitário Lisboa Central, EPE",Especialidade Médica,12775,131880,10.3232876712329,2,2020,Sep,35,Tue,11357,117718,1418,14162,"Centro Hospitalar Universitário Lisboa Central, EPE",9.98730606488011,University
2020-09-01,"Instituto Português Oncologia de Lisboa, EPE",Especialidade Médica,4655,32533,6.98882921589689,2,2020,Sep,35,Tue,4144,29269,511,3264,"Instituto Português Oncologia de Lisboa, EPE",6.38747553816047,Cancer hospital
2020-09-01,"Centro Hospitalar do Médio Ave, EPE",Especialidade Médica,2500,31986,12.7944,2,2020,Sep,35,Tue,2248,28665,252,3321,"Centro Hospitalar do Médio Ave, EPE",13.1785714285714,Hospital
2020-09-01,"Hospital de Magalhães Lemos, EPE",Especialidade Médica,1406,24311,17.2908961593172,2,2020,Sep,35,Tue,1275,22032,131,2279,"Hospital de Magalhães Lemos, EPE",17.3969465648855,Hospital
2020-09-01,"Unidade Local de Saúde do Alto Minho, EPE",Especialidade Médica,4444,42603,9.58663366336634,2,2020,Sep,35,Tue,4007,38539,437,4064,"Unidade Local de Saúde do Alto Minho, EPE",9.29977116704806,Hospital
2020-09-01,"Unidade Local de Saúde do Nordeste, EPE",Especialidade Médica,3154,33362,10.577679137603,2,2020,Sep,35,Tue,2864,30476,290,2886,"Unidade Local de Saúde do Nordeste, EPE",9.95172413793103,Hospital
2020-10-01,"Unidade Local de Saúde do Litoral Alentejano, EPE",Especialidade Médica,2298,20262,8.81723237597911,2,2020,Oct,40,Thu,1930,18252,368,2010,"Unidade Local de Saúde do Litoral Alentejano, EPE",5.46195652173913,Hospital
2020-10-01,"Centro Hospitalar do Baixo Vouga, EPE",Especialidade Médica,4692,52446,11.1777493606138,2,2020,Oct,40,Thu,4192,47092,500,5354,"Centro Hospitalar do Baixo Vouga, EPE",10.708,Hospital
2020-10-01,"Instituto Português Oncologia de Coimbra, EPE",Especialidade Médica,1232,8584,6.96753246753247,2,2020,Oct,40,Thu,1110,7641,122,943,"Instituto Português Oncologia de Coimbra, EPE",7.72950819672131,Cancer hospital
2020-10-01,Centro Hospitalar Psiquiátrico de Lisboa,Especialidade Médica,1089,27172,24.951331496786,2,2020,Oct,40,Thu,987,24266,102,2906,Centro Hospitalar Psiquiátrico de Lisboa,28.4901960784314,Hospital
2020-10-01,"Instituto Português Oncologia de Lisboa, EPE",Especialidade Médica,5246,36106,6.88257720167747,2,2020,Oct,40,Thu,4655,32533,591,3573,"Instituto Português Oncologia de Lisboa, EPE",6.04568527918782,Cancer hospital
2020-11-01,"Unidade Local de Saúde do Litoral Alentejano, EPE",Especialidade Médica,2535,22333,8.80986193293886,2,2020,Nov,44,Sun,2298,20262,237,2071,"Unidade Local de Saúde do Litoral Alentejano, EPE",8.73839662447257,Hospital
2020-11-01,"Centro Hospitalar Universitário do Algarve,EPE",Especialidade Médica,10822,130748,12.0816854555535,2,2020,Nov,44,Sun,9888,119839,934,10909,"Centro Hospitalar Universitário do Algarve,EPE",11.6798715203426,University
2020-11-01,"Centro Hospitalar de Leiria, EPE",Especialidade Médica,8195,76922,9.38645515558267,2,2020,Nov,44,Sun,7587,72621,608,4301,"Centro Hospitalar de Leiria, EPE",7.07401315789474,Hospital
2020-11-01,"Centro Hospitalar e Universitário de Coimbra, EPE",Especialidade Médica,17087,192400,11.2600222391292,2,2020,Nov,44,Sun,15653,174850,1434,17550,"Centro Hospitalar e Universitário de Coimbra, EPE",12.2384937238494,University
2020-11-01,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,Especialidade Médica,212,16627,78.4292452830189,2,2020,Nov,44,Sun,193,15046,19,1581,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,83.2105263157895,Hospital
2020-11-01,"Unidade Local de Saúde da Guarda, EPE",Especialidade Médica,3970,53360,13.4408060453401,2,2020,Nov,44,Sun,3550,47664,420,5696,"Unidade Local de Saúde da Guarda, EPE",13.5619047619048,Hospital
2020-11-01,"Hospital Professor Doutor Fernando Fonseca, EPE",Especialidade Médica,11155,131985,11.8319139399372,2,2020,Nov,44,Sun,10169,120665,986,11320,"Hospital Professor Doutor Fernando Fonseca, EPE",11.4807302231237,Hospital
2020-11-01,"Hospital Garcia de Orta, EPE",Especialidade Médica,6680,86305,12.9199101796407,2,2020,Nov,44,Sun,6110,78470,570,7835,"Hospital Garcia de Orta, EPE",13.7456140350877,Hospital
2020-11-01,"Centro Hospitalar Universitário do Porto, EPE",Especialidade Médica,8391,105106,12.5260398045525,2,2020,Nov,44,Sun,7453,94507,938,10599,"Centro Hospitalar Universitário do Porto, EPE",11.2995735607676,University
2020-11-01,"Centro Hospitalar Tâmega e Sousa, EPE",Especialidade Médica,8177,87598,10.7127308303779,2,2020,Nov,44,Sun,7192,77461,985,10137,"Centro Hospitalar Tâmega e Sousa, EPE",10.2913705583756,Hospital
2020-11-01,"Unidade Local de Saúde de Matosinhos, EPE",Especialidade Médica,5764,57622,9.99687716863289,2,2020,Nov,44,Sun,5163,51270,601,6352,"Unidade Local de Saúde de Matosinhos, EPE",10.5690515806988,Hospital
2020-11-01,"Unidade Local de Saúde do Nordeste, EPE",Especialidade Médica,3818,40902,10.7129387113672,2,2020,Nov,44,Sun,3470,36817,348,4085,"Unidade Local de Saúde do Nordeste, EPE",11.7385057471264,Hospital
2020-12-01,"Hospital Espírito Santo de Évora, EPE",Especialidade Médica,4505,41162,9.1369589345172,2,2020,Dec,48,Tue,4110,37131,395,4031,"Hospital Espírito Santo de Évora, EPE",10.2050632911392,Hospital
2020-12-01,"Centro Hospitalar de Leiria, EPE",Especialidade Médica,9126,88978,9.74994521148367,2,2020,Dec,48,Tue,8195,76922,931,12056,"Centro Hospitalar de Leiria, EPE",12.9495166487648,Hospital
2020-12-01,"Centro Hospitalar e Universitário de Coimbra, EPE",Especialidade Médica,18869,212522,11.2630240076316,2,2020,Dec,48,Tue,17087,192400,1782,20122,"Centro Hospitalar e Universitário de Coimbra, EPE",11.2918069584736,University
2020-12-01,"Centro Hospitalar Universitário Lisboa Central, EPE",Especialidade Médica,17547,180958,10.3127600159571,2,2020,Dec,48,Tue,15799,163237,1748,17721,"Centro Hospitalar Universitário Lisboa Central, EPE",10.1378718535469,University
2020-12-01,Centro Hospitalar Psiquiátrico de Lisboa,Especialidade Médica,1294,32461,25.0857805255023,2,2020,Dec,48,Tue,1196,29828,98,2633,Centro Hospitalar Psiquiátrico de Lisboa,26.8673469387755,Hospital
2020-12-01,"Instituto Português Oncologia de Lisboa, EPE",Especialidade Médica,6251,42491,6.79747240441529,2,2020,Dec,48,Tue,5751,39333,500,3158,"Instituto Português Oncologia de Lisboa, EPE",6.316,Cancer hospital
2020-12-01,"Centro Hospitalar Universitário de São João, EPE",Especialidade Médica,13547,142481,10.5175315568022,2,2020,Dec,48,Tue,12289,130351,1258,12130,"Centro Hospitalar Universitário de São João, EPE",9.6422893481717,University
2020-12-01,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",Especialidade Médica,2549,21886,8.58611220086308,2,2020,Dec,48,Tue,2256,18812,293,3074,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",10.4914675767918,Hospital
2020-12-01,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",Especialidade Médica,12242,101799,8.31555301421336,2,2020,Dec,48,Tue,11045,93003,1197,8796,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",7.3483709273183,Hospital
2020-12-01,"Hospital da Senhora da Oliveira, Guimarães, EPE",Especialidade Médica,8341,93768,11.2418175278744,2,2020,Dec,48,Tue,7488,86486,853,7282,"Hospital da Senhora da Oliveira, Guimarães, EPE",8.5369284876905,Hospital
2020-12-01,"Hospital Santa Maria Maior, EPE",Especialidade Médica,3013,25034,8.3086624626618,2,2020,Dec,48,Tue,2572,22298,441,2736,"Hospital Santa Maria Maior, EPE",6.20408163265306,Hospital
2021-01-01,"Unidade Local de Saúde do Litoral Alentejano, EPE",Especialidade Médica,302,2482,8.21854304635762,2,2021,Jan,1,Fri,,,302,2482,"Unidade Local de Saúde do Litoral Alentejano, EPE",8.21854304635762,Hospital
2021-01-01,Hospital Dr. Francisco Zagalo,Especialidade Médica,57,722,12.6666666666667,2,2021,Jan,1,Fri,,,57,722,Hospital Dr. Francisco Zagalo,12.6666666666667,Hospital
2021-01-01,"Unidade Local de Saúde da Guarda, EPE",Especialidade Médica,444,6801,15.3175675675676,2,2021,Jan,1,Fri,,,444,6801,"Unidade Local de Saúde da Guarda, EPE",15.3175675675676,Hospital
2021-01-01,"Unidade Local de Saúde de Castelo Branco, EPE",Especialidade Médica,278,2602,9.35971223021583,2,2021,Jan,1,Fri,,,278,2602,"Unidade Local de Saúde de Castelo Branco, EPE",9.35971223021583,Hospital
2021-01-01,"Centro Hospitalar Universitário Lisboa Central, EPE",Especialidade Médica,1712,19367,11.3125,2,2021,Jan,1,Fri,,,1712,19367,"Centro Hospitalar Universitário Lisboa Central, EPE",11.3125,University
2021-01-01,"Centro Hospitalar de Setúbal, EPE",Especialidade Médica,774,7729,9.98578811369509,2,2021,Jan,1,Fri,,,774,7729,"Centro Hospitalar de Setúbal, EPE",9.98578811369509,Hospital
2021-01-01,Centro Hospitalar Psiquiátrico de Lisboa,Especialidade Médica,90,2979,33.1,2,2021,Jan,1,Fri,,,90,2979,Centro Hospitalar Psiquiátrico de Lisboa,33.1,Hospital
2021-01-01,"Hospital de Vila Franca de Xira, PPP",Especialidade Médica,787,7643,9.71156289707751,2,2021,Jan,1,Fri,,,787,7643,"Hospital de Vila Franca de Xira, EPE",9.71156289707751,Hospital
2021-01-01,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",Especialidade Médica,1250,9896,7.9168,2,2021,Jan,1,Fri,,,1250,9896,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",7.9168,Hospital
2021-01-01,"Instituto Português Oncologia do Porto, EPE",Especialidade Médica,332,2929,8.82228915662651,2,2021,Jan,1,Fri,,,332,2929,"Instituto Português Oncologia do Porto, EPE",8.82228915662651,Cancer hospital
2021-02-01,"Centro Hospitalar e Universitário de Coimbra, EPE",Especialidade Médica,3652,44800,12.2672508214677,2,2021,Feb,5,Mon,1822,23003,1830,21797,"Centro Hospitalar e Universitário de Coimbra, EPE",11.9109289617486,University
2021-02-01,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,Especialidade Médica,35,2694,76.9714285714286,2,2021,Feb,5,Mon,14,1373,21,1321,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,62.9047619047619,Hospital
2021-02-01,Hospital Dr. Francisco Zagalo,Especialidade Médica,102,1314,12.8823529411765,2,2021,Feb,5,Mon,57,722,45,592,Hospital Dr. Francisco Zagalo,13.1555555555556,Hospital
2021-02-01,"Hospital de Cascais, PPP",Especialidade Médica,944,9864,10.4491525423729,2,2021,Feb,5,Mon,463,5365,481,4499,"Hospital de Cascais, PPP",9.35343035343035,Hospital
2021-02-01,"Hospital Garcia de Orta, EPE",Especialidade Médica,1483,19715,13.2939986513823,2,2021,Feb,5,Mon,725,10111,758,9604,"Hospital Garcia de Orta, EPE",12.6701846965699,Hospital
2021-02-01,"Centro Hospitalar Universitário de São João, EPE",Especialidade Médica,2231,23744,10.64276109368,2,2021,Feb,5,Mon,1158,12780,1073,10964,"Centro Hospitalar Universitário de São João, EPE",10.2180801491146,University
2021-02-01,"Hospital da Senhora da Oliveira, Guimarães, EPE",Especialidade Médica,1439,16962,11.7873523280056,2,2021,Feb,5,Mon,770,9086,669,7876,"Hospital da Senhora da Oliveira, Guimarães, EPE",11.7727952167414,Hospital
2021-02-01,"Hospital de Magalhães Lemos, EPE",Especialidade Médica,233,5549,23.8154506437768,2,2021,Feb,5,Mon,128,2959,105,2590,"Hospital de Magalhães Lemos, EPE",24.6666666666667,Hospital
